iter	Passed	Remaining
24732	54463	165741
24733	54465	165739
24734	54467	165736
24735	54469	165733
24736	54472	165733
24737	54474	165731
24738	54476	165728
24739	54479	165727
24740	54481	165724
24741	54483	165722
24742	54485	165721
24743	54488	165720
24744	54490	165718
24745	54492	165715
24746	54494	165713
24747	54499	165717
24748	54501	165714
24749	54502	165710
24750	54505	165709
24751	54508	165708
24752	54510	165706
24753	54512	165705
24754	54514	165702
24755	54517	165700
24756	54519	165698
24757	54521	165696
24758	54523	165694
24759	54525	165691
24760	54528	165691
24761	54530	165689
24762	54532	165686
24763	54535	165685
24764	54537	165682
24765	54539	165678
24766	54541	165677
24767	54544	165677
24768	54547	165675
24769	54549	165674
24770	54552	165674
24771	54554	165671
24772	54557	165671
24773	54560	165671
24774	54563	165673
24775	54566	165673
24776	54571	165680
24777	54576	165684
24778	54578	165683
24779	54581	165681
24780	54584	165682
24781	54588	165687
24782	54591	165686
24783	54593	165683
24784	54595	165680
24785	54597	165678
24786	54600	165678
24787	54602	165675
24788	54604	165673
24789	54606	165670
24790	54608	165667
24791	54610	165665
24792	54613	165664
24793	54617	165667
24794	54621	165670
24795	54623	165668
24796	54625	165665
24797	54628	165665
24798	54630	165663
24799	54632	165660
24800	54634	165657
24801	54636	165654
24802	54638	165651
24803	54640	165649
24804	54642	165646
24805	54645	165645
24806	54648	165645
24807	54650	165644
24808	54653	165642
24809	54655	165641
24810	54657	165638
24811	54660	165637
24812	54662	165635
24813	54664	165633
24814	54666	165630
24815	54668	165627
24816	54670	165624
24817	54672	165620
24818	54674	165618
24819	54676	165616
24820	54678	165613
24821	54680	165609
24822	54682	165606
24823	54684	165604
24824	54686	165601
24825	54688	165598
24826	54690	165595
24827	54692	165593
24828	54694	165589
24829	54696	165586
24830	54697	165583
24831	54699	165579
24832	54701	165575
24833	54703	165572
24834	54705	165569
24835	54707	165568
24836	54711	165570
24837	54713	165569
24838	54715	165566
24839	54717	165563
24840	54719	165560
24841	54722	165559
24842	54724	165557
24843	54726	165554
24844	54729	165553
24845	54731	165550
24846	54732	165547
24847	54734	165543
24848	54736	165539
24849	54739	165539
24850	54741	165536
24851	54743	165533
24852	54745	165530
24853	54747	165528
24854	54749	165526
24855	54751	165524
24856	54755	165525
24857	54757	165523
24858	54759	165521
24859	54761	165517
24860	54763	165514
24861	54764	165510
24862	54767	165510
24863	54769	165507
24864	54771	165504
24865	54773	165501
24866	54775	165497
24867	54777	165494
24868	54779	165492
24869	54781	165490
24870	54784	165489
24871	54786	165487
24872	54788	165485
24873	54790	165482
24874	54792	165480
24875	54795	165480
24876	54799	165481
24877	54802	165481
24878	54805	165482
24879	54807	165480
24880	54809	165477
24881	54811	165474
24882	54813	165471
24883	54815	165469
24884	54817	165467
24885	54820	165464
24886	54824	165467
24887	54826	165465
24888	54829	165465
24889	54832	165467
24890	54834	165464
24891	54836	165461
24892	54838	165459
24893	54840	165455
24894	54842	165453
24895	54844	165450
24896	54846	165447
24897	54849	165446
24898	54851	165444
24899	54853	165441
24900	54855	165438
24901	54857	165436
24902	54859	165432
24903	54861	165429
24904	54863	165427
24905	54865	165423
24906	54867	165420
24907	54869	165418
24908	54871	165415
24909	54872	165411
24910	54874	165407
24911	54876	165404
24912	54878	165403
24913	54880	165399
24914	54882	165395
24915	54883	165391
24916	54885	165388
24917	54887	165385
24918	54889	165382
24919	54891	165379
24920	54893	165376
24921	54895	165374
24922	54897	165370
24923	54899	165367
24924	54900	165363
24925	54902	165360
24926	54921	165409
24927	54925	165410
24928	54929	165413
24929	54932	165413
24930	54935	165415
24931	54938	165414
24932	54942	165418
24933	54945	165419
24934	54948	165417
24935	54950	165415
24936	54952	165412
24937	54955	165411
24938	54957	165409
24939	54959	165407
24940	54961	165404
24941	54963	165403
24942	54965	165399
24943	54968	165397
24944	54970	165396
24945	54972	165394
24946	54975	165392
24947	54977	165390
24948	54979	165388
24949	54982	165386
24950	54984	165384
24951	54986	165383
24952	54988	165381
24953	54991	165380
24954	54993	165378
24955	54995	165375
24956	54998	165373
24957	55000	165371
24958	55003	165371
24959	55005	165368
24960	55007	165366
24961	55009	165364
24962	55011	165361
24963	55014	165359
24964	55015	165356
24965	55033	165401
24966	55036	165399
24967	55038	165398
24968	55040	165395
24969	55042	165393
24970	55045	165391
24971	55048	165391
24972	55050	165390
24973	55053	165388
24974	55055	165385
24975	55058	165386
24976	55060	165384
24977	55063	165383
24978	55066	165385
24979	55069	165384
24980	55071	165382
24981	55074	165382
24982	55077	165381
24983	55079	165379
24984	55082	165379
24985	55084	165376
24986	55086	165374
24987	55089	165373
24988	55091	165370
24989	55092	165367
24990	55094	165364
24991	55098	165365
24992	55100	165363
24993	55102	165361
24994	55118	165400
24995	55120	165397
24996	55122	165394
24997	55124	165392
24998	55126	165388
24999	55129	165387
25000	55131	165384
25001	55133	165381
25002	55134	165378
25003	55136	165375
25004	55139	165373
25005	55141	165371
25006	55143	165370
25007	55146	165368
25008	55148	165366
25009	55150	165364
25010	55153	165363
25011	55155	165361
25012	55158	165360
25013	55161	165361
25014	55164	165360
25015	55166	165358
25016	55168	165355
25017	55170	165354
25018	55173	165352
25019	55181	165367
25020	55184	165367
25021	55188	165372
25022	55191	165372
25023	55193	165370
25024	55196	165367
25025	55198	165365
25026	55200	165363
25027	55203	165364
25028	55206	165364
25029	55208	165361
25030	55210	165359
25031	55212	165356
25032	55215	165354
25033	55217	165353
25034	55219	165350
25035	55222	165349
25036	55224	165346
25037	55226	165343
25038	55228	165341
25039	55230	165339
25040	55232	165336
25041	55235	165335
25042	55237	165333
25043	55239	165330
25044	55241	165328
25045	55243	165326
25046	55245	165323
25047	55247	165319
25048	55249	165317
25049	55259	165336
25050	55261	165334
25051	55263	165332
25052	55265	165330
25053	55268	165328
25054	55270	165325
25055	55272	165324
25056	55274	165321
25057	55277	165320
25058	55279	165318
25059	55282	165316
25060	55284	165315
25061	55288	165318
25062	55291	165319
25063	55294	165318
25064	55296	165315
25065	55298	165313
25066	55300	165310
25067	55302	165308
25068	55304	165306
25069	55307	165303
25070	55309	165301
25071	55311	165298
25072	55312	165294
25073	55316	165296
25074	55318	165292
25075	55320	165289
25076	55321	165286
25077	55323	165282
25078	55325	165279
25079	55327	165275
25080	55330	165275
25081	55332	165273
25082	55334	165270
25083	55336	165267
25084	55338	165264
25085	55339	165261
25086	55341	165257
25087	55344	165258
25088	55347	165255
25089	55349	165253
25090	55351	165250
25091	55352	165246
25092	55355	165244
25093	55356	165240
25094	55358	165236
25095	55360	165233
25096	55362	165231
25097	55364	165227
25098	55366	165226
25099	55368	165223
25100	55370	165221
25101	55373	165219
25102	55375	165216
25103	55377	165214
25104	55379	165212
25105	55381	165210
25106	55384	165210
25107	55399	165245
25108	55401	165243
25109	55403	165241
25110	55405	165238
25111	55408	165236
25112	55410	165233
25113	55412	165230
25114	55414	165227
25115	55416	165225
25116	55418	165222
25117	55420	165220
25118	55422	165216
25119	55424	165214
25120	55426	165212
25121	55428	165209
25122	55430	165207
25123	55432	165203
25124	55434	165200
25125	55436	165196
25126	55438	165194
25127	55440	165192
25128	55442	165189
25129	55444	165186
25130	55446	165183
25131	55448	165180
25132	55450	165178
25133	55453	165176
25134	55456	165177
25135	55459	165176
25136	55461	165174
25137	55463	165173
25138	55465	165171
25139	55468	165168
25140	55470	165168
25141	55472	165165
25142	55475	165163
25143	55477	165161
25144	55479	165158
25145	55481	165156
25146	55483	165153
25147	55485	165151
25148	55487	165148
25149	55490	165146
25150	55492	165144
25151	55494	165142
25152	55496	165140
25153	55513	165182
25154	55516	165180
25155	55519	165180
25156	55521	165177
25157	55523	165174
25158	55525	165171
25159	55527	165169
25160	55529	165166
25161	55531	165164
25162	55534	165163
25163	55535	165160
25164	55537	165156
25165	55539	165154
25166	55543	165156
25167	55545	165154
25168	55548	165154
25169	55552	165155
25170	55556	165158
25171	55559	165158
25172	55561	165157
25173	55564	165158
25174	55567	165157
25175	55575	165171
25176	55578	165172
25177	55582	165175
25178	55584	165173
25179	55586	165170
25180	55588	165167
25181	55590	165164
25182	55592	165161
25183	55594	165157
25184	55597	165157
25185	55598	165154
25186	55600	165150
25187	55602	165146
25188	55603	165142
25189	55605	165140
25190	55607	165136
25191	55609	165132
25192	55611	165131
25193	55613	165126
25194	55614	165122
25195	55616	165118
25196	55618	165115
25197	55619	165110
25198	55621	165107
25199	55623	165103
25200	55624	165100
25201	55627	165098
25202	55629	165095
25203	55630	165091
25204	55632	165087
25205	55633	165083
25206	55635	165079
25207	55637	165075
25208	55639	165072
25209	55640	165068
25210	55642	165065
25211	55644	165061
25212	55646	165058
25213	55647	165054
25214	55649	165050
25215	55651	165046
25216	55653	165044
25217	55654	165040
25218	55656	165035
25219	55657	165031
25220	55696	165137
25221	55699	165137
25222	55702	165136
25223	55704	165135
25224	55708	165138
25225	55711	165138
25226	55720	165155
25227	55728	165169
25228	55740	165197
25229	55749	165214
25230	55764	165251
25231	55767	165252
25232	55776	165269
25233	55780	165272
25234	55783	165273
25235	55789	165282
25236	55794	165288
25237	55797	165287
25238	55799	165285
25239	55801	165283
25240	55804	165282
25241	55806	165279
25242	55808	165276
25243	55810	165274
25244	55812	165271
25245	55814	165268
25246	55816	165265
25247	55819	165265
25248	55821	165263
25249	55824	165261
25250	55826	165258
25251	55828	165256
25252	55830	165254
25253	55833	165253
25254	55835	165250
25255	55837	165248
25256	55839	165246
25257	55841	165243
25258	55843	165240
25259	55845	165237
25260	55847	165234
25261	55849	165232
25262	55851	165229
25263	55853	165226
25264	55855	165224
25265	55858	165223
25266	55860	165220
25267	55862	165218
25268	55873	165240
25269	55875	165237
25270	55877	165235
25271	55879	165232
25272	55881	165230
25273	55884	165228
25274	55886	165227
25275	55888	165224
25276	55890	165221
25277	55892	165217
25278	55894	165215
25279	55896	165214
25280	55898	165211
25281	55901	165210
25282	55903	165208
25283	55905	165205
25284	55908	165203
25285	55910	165200
25286	55912	165199
25287	55915	165197
25288	55916	165194
25289	55918	165191
25290	55920	165188
25291	55923	165186
25292	55925	165183
25293	55927	165183
25294	55930	165183
25295	55933	165182
25296	55935	165180
25297	55937	165177
25298	55939	165175
25299	55942	165173
25300	55946	165177
25301	55949	165178
25302	55952	165177
25303	55955	165178
25304	55958	165179
25305	55960	165176
25306	55962	165172
25307	55964	165169
25308	55966	165165
25309	55968	165162
25310	55970	165159
25311	55972	165156
25312	55973	165153
25313	55975	165149
25314	55977	165146
25315	55979	165143
25316	55981	165140
25317	55983	165136
25318	55985	165134
25319	55986	165130
25320	55989	165128
25321	55990	165124
25322	55992	165120
25323	55994	165117
25324	55996	165113
25325	55997	165110
25326	55999	165107
25327	56001	165103
25328	56003	165100
25329	56005	165097
25330	56007	165094
25331	56008	165090
25332	56010	165087
25333	56012	165084
25334	56014	165080
25335	56015	165076
25336	56017	165073
25337	56020	165070
25338	56024	165076
25339	56026	165073
25340	56028	165070
25341	56030	165066
25342	56032	165063
25343	56034	165061
25344	56036	165057
25345	56038	165054
25346	56041	165055
25347	56043	165053
25348	56046	165052
25349	56047	165048
25350	56050	165048
25351	56052	165045
25352	56055	165044
25353	56057	165042
25354	56059	165039
25355	56061	165036
25356	56063	165033
25357	56065	165031
25358	56068	165030
25359	56070	165026
25360	56071	165023
25361	56073	165020
25362	56075	165016
25363	56077	165013
25364	56079	165009
25365	56081	165007
25366	56083	165004
25367	56085	165001
25368	56086	164997
25369	56088	164993
25370	56090	164990
25371	56092	164986
25372	56093	164982
25373	56096	164983
25374	56098	164979
25375	56100	164976
25376	56102	164972
25377	56103	164968
25378	56105	164964
25379	56107	164960
25380	56109	164958
25381	56111	164955
25382	56112	164951
25383	56114	164948
25384	56116	164945
25385	56118	164941
25386	56120	164938
25387	56121	164933
25388	56124	164933
25389	56127	164932
25390	56128	164929
25391	56130	164926
25392	56132	164922
25393	56134	164919
25394	56136	164916
25395	56138	164913
25396	56140	164909
25397	56142	164908
25398	56144	164905
25399	56146	164901
25400	56147	164898
25401	56149	164894
25402	56151	164891
25403	56153	164888
25404	56155	164886
25405	56158	164884
25406	56160	164882
25407	56162	164879
25408	56164	164875
25409	56166	164873
25410	56168	164870
25411	56170	164867
25412	56172	164864
25413	56174	164862
25414	56176	164860
25415	56179	164858
25416	56181	164856
25417	56182	164853
25418	56184	164850
25419	56186	164846
25420	56189	164845
25421	56191	164842
25422	56193	164840
25423	56196	164839
25424	56198	164837
25425	56200	164835
25426	56203	164834
25427	56205	164832
25428	56207	164830
25429	56209	164827
25430	56211	164824
25431	56213	164821
25432	56215	164819
25433	56218	164817
25434	56221	164818
25435	56224	164818
25436	56226	164816
25437	56228	164814
25438	56231	164812
25439	56233	164811
25440	56236	164810
25441	56238	164807
25442	56240	164805
25443	56245	164811
25444	56248	164810
25445	56251	164810
25446	56253	164808
25447	56255	164806
25448	56258	164803
25449	56260	164802
25450	56262	164800
25451	56265	164799
25452	56267	164798
25453	56269	164795
25454	56272	164792
25455	56273	164789
25456	56276	164787
25457	56278	164785
25458	56281	164785
25459	56283	164782
25460	56285	164779
25461	56287	164777
25462	56289	164774
25463	56291	164771
25464	56293	164768
25465	56295	164766
25466	56297	164764
25467	56299	164761
25468	56301	164758
25469	56304	164757
25470	56306	164755
25471	56308	164752
25472	56310	164749
25473	56312	164747
25474	56315	164745
25475	56317	164744
25476	56319	164741
25477	56321	164738
25478	56323	164735
25479	56325	164732
25480	56328	164732
25481	56330	164729
25482	56333	164730
25483	56336	164729
25484	56338	164727
25485	56340	164725
25486	56343	164724
25487	56346	164722
25488	56347	164719
25489	56349	164715
25490	56351	164712
25491	56353	164709
25492	56355	164706
25493	56357	164703
25494	56359	164701
25495	56361	164698
25496	56362	164694
25497	56364	164690
25498	56366	164686
25499	56368	164683
25500	56369	164679
25501	56371	164675
25502	56375	164679
25503	56377	164675
25504	56378	164671
25505	56380	164667
25506	56382	164664
25507	56383	164660
25508	56385	164656
25509	56387	164652
25510	56389	164650
25511	56391	164646
25512	56392	164642
25513	56394	164639
25514	56396	164635
25515	56397	164631
25516	56399	164627
25517	56400	164623
25518	56403	164622
25519	56406	164621
25520	56408	164619
25521	56410	164616
25522	56411	164612
25523	56413	164608
25524	56415	164604
25525	56416	164600
25526	56418	164596
25527	56420	164594
25528	56422	164591
25529	56424	164586
25530	56425	164582
25531	56427	164578
25532	56429	164575
25533	56432	164577
25534	56435	164577
25535	56437	164575
25536	56439	164571
25537	56441	164568
25538	56443	164565
25539	56446	164564
25540	56448	164562
25541	56450	164559
25542	56452	164557
25543	56454	164554
25544	56456	164551
25545	56458	164550
25546	56461	164548
25547	56463	164545
25548	56465	164543
25549	56468	164543
25550	56470	164541
25551	56473	164539
25552	56475	164537
25553	56477	164534
25554	56479	164531
25555	56481	164530
25556	56483	164526
25557	56485	164523
25558	56487	164520
25559	56488	164516
25560	56490	164512
25561	56492	164509
25562	56494	164505
25563	56495	164502
25564	56497	164498
25565	56500	164497
25566	56502	164494
25567	56504	164491
25568	56505	164487
25569	56507	164483
25570	56509	164479
25571	56510	164475
25572	56513	164475
25573	56515	164471
25574	56517	164469
25575	56519	164465
25576	56520	164461
25577	56522	164458
25578	56523	164454
25579	56525	164450
25580	56541	164488
25581	56543	164485
25582	56545	164481
25583	56546	164477
25584	56548	164473
25585	56550	164469
25586	56551	164465
25587	56553	164461
25588	56555	164458
25589	56556	164454
25590	56558	164450
25591	56560	164447
25592	56562	164443
25593	56563	164439
25594	56564	164435
25595	56566	164431
25596	56568	164427
25597	56570	164424
25598	56571	164420
25599	56573	164416
25600	56575	164412
25601	56576	164409
25602	56578	164406
25603	56580	164402
25604	56582	164400
25605	56584	164397
25606	56586	164394
25607	56588	164390
25608	56589	164386
25609	56591	164383
25610	56593	164379
25611	56595	164376
25612	56597	164373
25613	56599	164371
25614	56601	164368
25615	56602	164364
25616	56604	164360
25617	56606	164357
25618	56608	164354
25619	56610	164351
25620	56612	164349
25621	56614	164345
25622	56616	164341
25623	56617	164337
25624	56619	164333
25625	56620	164330
25626	56622	164326
25627	56624	164322
25628	56626	164321
25629	56628	164317
25630	56629	164313
25631	56631	164309
25632	56633	164305
25633	56634	164301
25634	56636	164298
25635	56638	164295
25636	56640	164292
25637	56642	164289
25638	56644	164286
25639	56646	164282
25640	56648	164279
25641	56649	164275
25642	56651	164271
25643	56669	164315
25644	56671	164312
25645	56672	164308
25646	56674	164304
25647	56675	164299
25648	56677	164296
25649	56679	164291
25650	56680	164287
25651	56683	164286
25652	56685	164285
25653	56687	164282
25654	56689	164279
25655	56691	164276
25656	56693	164273
25657	56695	164269
25658	56697	164268
25659	56700	164267
25660	56702	164265
25661	56704	164263
25662	56707	164261
25663	56709	164258
25664	56711	164256
25665	56713	164253
25666	56715	164251
25667	56717	164249
25668	56719	164246
25669	56722	164244
25670	56724	164241
25671	56726	164239
25672	56728	164237
25673	56731	164236
25674	56733	164234
25675	56735	164231
25676	56738	164231
25677	56740	164229
25678	56742	164226
25679	56744	164224
25680	56746	164221
25681	56749	164219
25682	56750	164215
25683	56752	164212
25684	56754	164208
25685	56756	164205
25686	56757	164202
25687	56759	164198
25688	56761	164195
25689	56763	164192
25690	56765	164189
25691	56767	164185
25692	56769	164182
25693	56770	164179
25694	56772	164175
25695	56774	164172
25696	56776	164168
25697	56778	164165
25698	56779	164162
25699	56781	164158
25700	56783	164155
25701	56785	164151
25702	56786	164148
25703	56788	164144
25704	56790	164141
25705	56792	164138
25706	56794	164134
25707	56796	164132
25708	56799	164132
25709	56801	164128
25710	56803	164125
25711	56804	164122
25712	56806	164119
25713	56809	164118
25714	56811	164115
25715	56813	164113
25716	56815	164109
25717	56817	164106
25718	56818	164102
25719	56820	164099
25720	56822	164096
25721	56825	164095
25722	56827	164092
25723	56829	164089
25724	56831	164087
25725	56833	164085
25726	56836	164083
25727	56838	164081
25728	56841	164081
25729	56843	164079
25730	56845	164076
25731	56847	164073
25732	56849	164071
25733	56851	164068
25734	56853	164065
25735	56855	164062
25736	56857	164059
25737	56859	164055
25738	56860	164051
25739	56862	164048
25740	56863	164043
25741	56865	164040
25742	56867	164036
25743	56868	164032
25744	56870	164030
25745	56872	164026
25746	56874	164022
25747	56875	164018
25748	56877	164014
25749	56878	164009
25750	56881	164007
25751	56883	164006
25752	56885	164004
25753	56887	164001
25754	56889	163997
25755	56891	163994
25756	56893	163990
25757	56895	163988
25758	56896	163985
25759	56898	163981
25760	56900	163977
25761	56902	163975
25762	56904	163972
25763	56906	163968
25764	56908	163966
25765	56910	163963
25766	56912	163959
25767	56913	163956
25768	56915	163952
25769	56917	163949
25770	56919	163946
25771	56920	163942
25772	56922	163939
25773	56924	163936
25774	56926	163932
25775	56928	163928
25776	56929	163925
25777	56931	163921
25778	56933	163919
25779	56935	163916
25780	56937	163913
25781	56939	163910
25782	56941	163906
25783	56943	163903
25784	56944	163899
25785	56946	163896
25786	56948	163893
25787	56951	163892
25788	56953	163890
25789	56955	163887
25790	56957	163885
25791	56960	163883
25792	56962	163881
25793	56966	163884
25794	56970	163887
25795	56972	163886
25796	56975	163884
25797	56977	163883
25798	56980	163883
25799	56983	163881
25800	56986	163882
25801	56988	163881
25802	56991	163880
25803	56994	163878
25804	56996	163877
25805	56998	163874
25806	57000	163872
25807	57002	163869
25808	57004	163866
25809	57007	163864
25810	57008	163861
25811	57011	163859
25812	57012	163856
25813	57014	163852
25814	57016	163848
25815	57019	163848
25816	57020	163844
25817	57022	163841
25818	57024	163837
25819	57026	163835
25820	57027	163830
25821	57029	163826
25822	57031	163823
25823	57033	163819
25824	57035	163818
25825	57037	163814
25826	57039	163811
25827	57041	163808
25828	57043	163805
25829	57044	163801
25830	57046	163798
25831	57047	163794
25832	57049	163790
25833	57051	163786
25834	57052	163782
25835	57054	163779
25836	57056	163776
25837	57057	163771
25838	57059	163767
25839	57061	163765
25840	57063	163760
25841	57064	163756
25842	57066	163753
25843	57067	163748
25844	57069	163745
25845	57071	163741
25846	57073	163738
25847	57075	163735
25848	57077	163732
25849	57078	163729
25850	57080	163725
25851	57082	163721
25852	57083	163717
25853	57085	163713
25854	57087	163711
25855	57089	163709
25856	57091	163706
25857	57093	163703
25858	57095	163700
25859	57097	163696
25860	57098	163692
25861	57100	163688
25862	57102	163684
25863	57104	163681
25864	57105	163678
25865	57107	163674
25866	57109	163671
25867	57110	163666
25868	57112	163663
25869	57114	163659
25870	57115	163655
25871	57118	163653
25872	57120	163650
25873	57121	163646
25874	57123	163642
25875	57124	163638
25876	57126	163635
25877	57128	163631
25878	57129	163627
25879	57131	163623
25880	57133	163620
25881	57135	163616
25882	57136	163613
25883	57138	163609
25884	57139	163605
25885	57141	163601
25886	57143	163597
25887	57145	163595
25888	57146	163591
25889	57148	163587
25890	57150	163584
25891	57151	163580
25892	57153	163576
25893	57155	163572
25894	57157	163569
25895	57158	163565
25896	57160	163562
25897	57162	163559
25898	57164	163556
25899	57166	163553
25900	57168	163550
25901	57170	163547
25902	57172	163544
25903	57174	163542
25904	57176	163539
25905	57178	163536
25906	57180	163532
25907	57182	163529
25908	57183	163526
25909	57185	163522
25910	57187	163520
25911	57189	163516
25912	57191	163513
25913	57193	163510
25914	57194	163506
25915	57196	163504
25916	57198	163500
25917	57200	163496
25918	57202	163494
25919	57204	163491
25920	57206	163488
25921	57208	163485
25922	57210	163482
25923	57212	163481
25924	57214	163478
25925	57216	163476
25926	57218	163472
25927	57220	163470
25928	57223	163468
25929	57224	163464
25930	57226	163462
25931	57229	163460
25932	57231	163457
25933	57233	163454
25934	57234	163451
25935	57236	163448
25936	57238	163445
25937	57240	163441
25938	57242	163440
25939	57245	163437
25940	57246	163434
25941	57248	163430
25942	57250	163427
25943	57252	163423
25944	57253	163419
25945	57255	163416
25946	57257	163414
25947	57259	163411
25948	57261	163408
25949	57263	163405
25950	57265	163401
25951	57267	163398
25952	57268	163394
25953	57270	163390
25954	57271	163386
25955	57273	163383
25956	57275	163380
25957	57277	163376
25958	57279	163372
25959	57280	163369
25960	57282	163365
25961	57284	163362
25962	57286	163359
25963	57287	163355
25964	57289	163352
25965	57291	163349
25966	57293	163344
25967	57294	163340
25968	57296	163337
25969	57298	163334
25970	57299	163330
25971	57301	163326
25972	57303	163323
25973	57305	163320
25974	57307	163317
25975	57308	163313
25976	57310	163309
25977	57312	163307
25978	57314	163304
25979	57316	163300
25980	57318	163297
25981	57320	163294
25982	57321	163291
25983	57323	163287
25984	57325	163283
25985	57327	163280
25986	57329	163278
25987	57330	163274
25988	57332	163270
25989	57334	163267
25990	57336	163264
25991	57337	163260
25992	57339	163257
25993	57341	163254
25994	57343	163250
25995	57345	163247
25996	57346	163243
25997	57348	163239
25998	57350	163236
25999	57352	163233
26000	57355	163232
26001	57357	163231
26002	57359	163228
26003	57361	163225
26004	57362	163221
26005	57364	163217
26006	57366	163213
26007	57368	163211
26008	57370	163208
26009	57372	163205
26010	57373	163201
26011	57375	163197
26012	57377	163194
26013	57378	163190
26014	57380	163187
26015	57383	163185
26016	57384	163181
26017	57386	163178
26018	57388	163175
26019	57390	163172
26020	57392	163169
26021	57394	163166
26022	57396	163165
26023	57399	163164
26024	57402	163162
26025	57404	163161
26026	57406	163158
26027	57408	163155
26028	57410	163153
26029	57413	163152
26030	57415	163149
26031	57416	163146
26032	57418	163143
26033	57420	163139
26034	57422	163136
26035	57439	163175
26036	57441	163172
26037	57443	163169
26038	57445	163166
26039	57446	163163
26040	57448	163159
26041	57450	163156
26042	57452	163152
26043	57454	163150
26044	57455	163146
26045	57457	163142
26046	57459	163140
26047	57462	163138
26048	57464	163136
26049	57467	163136
26050	57469	163133
26051	57470	163129
26052	57472	163126
26053	57475	163124
26054	57477	163121
26055	57478	163118
26056	57480	163115
26057	57482	163112
26058	57484	163108
26059	57486	163105
26060	57487	163101
26061	57489	163098
26062	57491	163095
26063	57493	163093
26064	57495	163089
26065	57496	163085
26066	57498	163081
26067	57500	163077
26068	57501	163073
26069	57503	163070
26070	57505	163067
26071	57507	163064
26072	57509	163061
26073	57511	163057
26074	57512	163054
26075	57514	163050
26076	57516	163046
26077	57517	163042
26078	57519	163039
26079	57521	163035
26080	57524	163035
26081	57526	163034
26082	57528	163031
26083	57530	163028
26084	57532	163024
26085	57533	163020
26086	57535	163017
26087	57538	163015
26088	57539	163012
26089	57541	163008
26090	57543	163004
26091	57544	163000
26092	57546	162997
26093	57549	162996
26094	57550	162993
26095	57553	162991
26096	57555	162989
26097	57557	162987
26098	57559	162984
26099	57561	162981
26100	57563	162979
26101	57565	162975
26102	57567	162973
26103	57570	162970
26104	57571	162968
26105	57573	162964
26106	57575	162961
26107	57577	162958
26108	57579	162955
26109	57581	162953
26110	57584	162951
26111	57585	162948
26112	57587	162944
26113	57589	162941
26114	57592	162940
26115	57594	162938
26116	57596	162936
26117	57599	162936
26118	57601	162933
26119	57604	162932
26120	57606	162930
26121	57608	162928
26122	57610	162926
26123	57613	162924
26124	57615	162923
26125	57619	162926
26126	57622	162924
26127	57624	162921
26128	57627	162921
26129	57629	162919
26130	57633	162921
26131	57635	162919
26132	57637	162916
26133	57639	162914
26134	57641	162911
26135	57643	162909
26136	57646	162909
26137	57649	162907
26138	57651	162905
26139	57653	162903
26140	57656	162902
26141	57658	162899
26142	57662	162903
26143	57667	162907
26144	57669	162906
26145	57671	162904
26146	57674	162902
26147	57677	162904
26148	57680	162902
26149	57682	162900
26150	57684	162898
26151	57687	162897
26152	57690	162897
26153	57694	162900
26154	57696	162899
26155	57699	162897
26156	57701	162896
26157	57703	162893
26158	57705	162890
26159	57708	162888
26160	57710	162885
26161	57712	162884
26162	57714	162882
26163	57716	162879
26164	57719	162879
26165	57722	162878
26166	57725	162877
26167	57727	162876
26168	57730	162875
26169	57732	162873
26170	57734	162870
26171	57736	162867
26172	57739	162866
26173	57741	162864
26174	57743	162862
26175	57745	162860
26176	57747	162856
26177	57749	162854
26178	57751	162850
26179	57753	162847
26180	57755	162844
26181	57757	162841
26182	57759	162840
26183	57761	162837
26184	57763	162833
26185	57765	162830
26186	57768	162830
26187	57772	162834
26188	57775	162834
26189	57777	162831
26190	57779	162827
26191	57780	162824
26192	57782	162820
26193	57784	162817
26194	57786	162815
26195	57788	162811
26196	57790	162808
26197	57791	162804
26198	57793	162800
26199	57795	162796
26200	57796	162793
26201	57798	162790
26202	57800	162787
26203	57802	162784
26204	57804	162781
26205	57806	162777
26206	57807	162774
26207	57809	162770
26208	57811	162767
26209	57813	162763
26210	57815	162761
26211	57817	162759
26212	57819	162756
26213	57821	162753
26214	57823	162750
26215	57825	162746
26216	57826	162743
26217	57828	162740
26218	57831	162739
26219	57834	162740
26220	57837	162738
26221	57839	162736
26222	57841	162734
26223	57843	162732
26224	57846	162732
26225	57849	162730
26226	57851	162727
26227	57853	162725
26228	57855	162722
26229	57857	162721
26230	57860	162719
26231	57862	162718
26232	57865	162716
26233	57867	162713
26234	57869	162712
26235	57871	162709
26236	57874	162708
26237	57877	162708
26238	57879	162706
26239	57881	162704
26240	57883	162701
26241	57885	162699
26242	57888	162697
26243	57895	162708
26244	57897	162707
26245	57900	162707
26246	57903	162706
26247	57905	162703
26248	57907	162699
26249	57909	162696
26250	57911	162693
26251	57912	162690
26252	57914	162686
26253	57916	162684
26254	57918	162680
26255	57919	162676
26256	57921	162673
26257	57924	162672
26258	57926	162670
26259	57928	162666
26260	57930	162664
26261	57932	162662
26262	57934	162658
26263	57936	162656
26264	57938	162654
26265	57940	162651
26266	57942	162648
26267	57944	162645
26268	57946	162642
26269	57948	162638
26270	57949	162635
26271	57951	162632
26272	57953	162629
26273	57955	162625
26274	57958	162624
26275	57960	162622
26276	57962	162618
26277	57963	162615
26278	57965	162612
26279	57967	162608
26280	57969	162606
26281	57971	162604
26282	57973	162600
26283	57975	162597
26284	57977	162594
26285	57979	162591
